% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
127710 +3.980133883e-06 +3.980133883e-06 +1.238300040e+02 +1.238300040e+02 +1.3951e-01 -4.3785e-01 -6.8291e-01 -1.7078e-03 +6.7760e-01 -7.0927e-02 -7.2674e-01 -1.5029e-01 -1.6456e-02 +1.1098e+00 -2.7017e-01 -1.1583e-01 +3.0152e-01 -1.6642e-02 -7.0250e-01 -5.5168e-01 +1.0178e+00 -9.7358e-02 +2.3693e-01 +6.5075e-03
128366 +1.869282983e-06 +1.869282983e-06 +1.238300019e+02 +1.238300019e+02 +1.3951e-01 -4.3782e-01 -6.8295e-01 -1.6664e-03 +6.7765e-01 -7.0894e-02 -7.2672e-01 -1.5031e-01 -1.6517e-02 +1.1099e+00 -2.7023e-01 -1.1593e-01 +3.0143e-01 -1.6644e-02 -7.0249e-01 -5.5179e-01 +1.0178e+00 -9.7280e-02 +2.3693e-01 +6.4085e-03
128806 +1.531529165e-06 +1.531529165e-06 +1.238300015e+02 +1.238300015e+02 +1.3949e-01 -4.3776e-01 -6.8298e-01 -1.6420e-03 +6.7774e-01 -7.0877e-02 -7.2673e-01 -1.5037e-01 -1.6583e-02 +1.1100e+00 -2.7033e-01 -1.1606e-01 +3.0131e-01 -1.6611e-02 -7.0250e-01 -5.5193e-01 +1.0178e+00 -9.7207e-02 +2.3692e-01 +6.2960e-03
129403 +9.852663396e-07 +9.852663396e-07 +1.238300010e+02 +1.238300010e+02 +1.3950e-01 -4.3778e-01 -6.8295e-01 -1.6575e-03 +6.7768e-01 -7.0894e-02 -7.2672e-01 -1.5034e-01 -1.6557e-02 +1.1099e+00 -2.7031e-01 -1.1597e-01 +3.0137e-01 -1.6627e-02 -7.0249e-01 -5.5186e-01 +1.0178e+00 -9.7241e-02 +2.3693e-01 +6.3661e-03
130059 +5.833845762e-07 +5.833845762e-07 +1.238300006e+02 +1.238300006e+02 +1.3952e-01 -4.3781e-01 -6.8292e-01 -1.6592e-03 +6.7765e-01 -7.0925e-02 -7.2672e-01 -1.5031e-01 -1.6513e-02 +1.1099e+00 -2.7027e-01 -1.1589e-01 +3.0142e-01 -1.6649e-02 -7.0250e-01 -5.5179e-01 +1.0178e+00 -9.7276e-02 +2.3693e-01 +6.4177e-03
130592 +3.917496940e-07 +3.917496940e-07 +1.238300004e+02 +1.238300004e+02 +1.3956e-01 -4.3789e-01 -6.8287e-01 -1.7170e-03 +6.7747e-01 -7.0992e-02 -7.2671e-01 -1.5020e-01 -1.6359e-02 +1.1097e+00 -2.7013e-01 -1.1563e-01 +3.0161e-01 -1.6716e-02 -7.0253e-01 -5.5154e-01 +1.0177e+00 -9.7374e-02 +2.3691e-01 +6.6010e-03
131303 +2.436299553e-07 +2.436299553e-07 +1.238300002e+02 +1.238300002e+02 +1.3957e-01 -4.3790e-01 -6.8286e-01 -1.7074e-03 +6.7746e-01 -7.1006e-02 -7.2671e-01 -1.5018e-01 -1.6355e-02 +1.1097e+00 -2.7013e-01 -1.1560e-01 +3.0162e-01 -1.6729e-02 -7.0255e-01 -5.5154e-01 +1.0177e+00 -9.7375e-02 +2.3692e-01 +6.6049e-03
131845 +1.513142394e-07 +1.513142394e-07 +1.238300002e+02 +1.238300002e+02 +1.3958e-01 -4.3792e-01 -6.8284e-01 -1.7176e-03 +6.7742e-01 -7.1013e-02 -7.2670e-01 -1.5015e-01 -1.6325e-02 +1.1097e+00 -2.7010e-01 -1.1555e-01 +3.0166e-01 -1.6740e-02 -7.0254e-01 -5.5148e-01 +1.0177e+00 -9.7387e-02 +2.3690e-01 +6.6321e-03
132125 +9.157112402e-08 +9.157112402e-08 +1.238300001e+02 +1.238300001e+02 +1.3957e-01 -4.3791e-01 -6.8284e-01 -1.7188e-03 +6.7743e-01 -7.1011e-02 -7.2671e-01 -1.5016e-01 -1.6336e-02 +1.1097e+00 -2.7010e-01 -1.1557e-01 +3.0166e-01 -1.6743e-02 -7.0254e-01 -5.5149e-01 +1.0177e+00 -9.7387e-02 +2.3691e-01 +6.6255e-03
132355 +6.265157992e-08 +6.265157992e-08 +1.238300001e+02 +1.238300001e+02 +1.3957e-01 -4.3791e-01 -6.8284e-01 -1.7170e-03 +6.7743e-01 -7.1013e-02 -7.2671e-01 -1.5017e-01 -1.6334e-02 +1.1097e+00 -2.7010e-01 -1.1557e-01 +3.0165e-01 -1.6743e-02 -7.0254e-01 -5.5150e-01 +1.0177e+00 -9.7387e-02 +2.3691e-01 +6.6236e-03
132929 +3.278985616e-08 +3.278985616e-08 +1.238300000e+02 +1.238300000e+02 +1.3958e-01 -4.3792e-01 -6.8283e-01 -1.7229e-03 +6.7741e-01 -7.1028e-02 -7.2671e-01 -1.5015e-01 -1.6315e-02 +1.1097e+00 -2.7008e-01 -1.1553e-01 +3.0168e-01 -1.6756e-02 -7.0254e-01 -5.5147e-01 +1.0177e+00 -9.7401e-02 +2.3690e-01 +6.6436e-03
133310 +2.008931688e-08 +2.008931688e-08 +1.238300000e+02 +1.238300000e+02 +1.3959e-01 -4.3794e-01 -6.8282e-01 -1.7329e-03 +6.7737e-01 -7.1042e-02 -7.2670e-01 -1.5013e-01 -1.6286e-02 +1.1096e+00 -2.7006e-01 -1.1549e-01 +3.0171e-01 -1.6770e-02 -7.0255e-01 -5.5142e-01 +1.0177e+00 -9.7420e-02 +2.3690e-01 +6.6779e-03
133522 +1.246500858e-08 +1.246500858e-08 +1.238300000e+02 +1.238300000e+02 +1.3959e-01 -4.3794e-01 -6.8282e-01 -1.7356e-03 +6.7737e-01 -7.1046e-02 -7.2671e-01 -1.5013e-01 -1.6280e-02 +1.1096e+00 -2.7005e-01 -1.1547e-01 +3.0172e-01 -1.6771e-02 -7.0255e-01 -5.5141e-01 +1.0176e+00 -9.7423e-02 +2.3689e-01 +6.6840e-03
134026 +8.640242299e-09 +8.640242299e-09 +1.238300000e+02 +1.238300000e+02 +1.3960e-01 -4.3795e-01 -6.8281e-01 -1.7406e-03 +6.7735e-01 -7.1053e-02 -7.2670e-01 -1.5012e-01 -1.6263e-02 +1.1096e+00 -2.7003e-01 -1.1545e-01 +3.0174e-01 -1.6777e-02 -7.0255e-01 -5.5139e-01 +1.0176e+00 -9.7434e-02 +2.3689e-01 +6.7010e-03
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.488740127e+05 +2.488740127e+05 +2.489215227e+05 +2.489215227e+05 +7.8978e-01 +4.6878e-01 +9.4166e-01 -3.1134e-01 -4.1980e+00 +3.0449e+00 +9.6025e-01 +4.2378e+00 +3.5296e-01 +2.9697e+00 -2.8233e+00 -1.0483e+00 +2.2242e+00 +2.0969e+00 -4.5048e+00 +3.8917e+00 -5.7273e-01 -3.6708e+00 -2.4905e+00 -3.3844e+00
8 +1.450759857e+05 +1.450759857e+05 +1.451234957e+05 +1.451234957e+05 +4.0296e+00 -1.4121e+00 -2.8921e+00 +2.5465e+00 -1.5337e+00 -4.4478e+00 +2.8697e+00 +1.5938e+00 +3.2983e+00 +2.1674e+00 -2.3088e+00 -3.3555e+00 -2.1910e+00 +2.4140e+00 +4.5588e+00 +8.3800e-01 -3.9481e+00 -1.2405e+00 -2.0623e+00 +1.0107e+00
203 +5.311931992e+04 +5.311931992e+04 +5.316682992e+04 +5.316682992e+04 +2.4594e-01 +1.2855e+00 +2.0521e+00 +9.4572e-01 +2.3937e+00 -3.1043e+00 -2.0953e+00 +2.4469e+00 -4.5659e-01 -2.6536e+00 +3.2180e+00 +1.6205e-01 +8.4524e-01 +7.9397e-01 +1.9810e+00 +9.9092e-01 +1.8045e+00 +1.4895e+00 -1.7691e+00 -1.4250e+00
224 +3.673561151e+04 +3.673561151e+04 +3.678312151e+04 +3.678312151e+04 +1.6520e+00 -2.6385e+00 +2.3385e+00 -1.2892e+00 +2.2880e+00 -1.2078e-01 -2.2730e+00 +9.2728e-01 +2.5468e+00 +3.8239e-01 +1.0456e+00 -7.2444e-01 +1.8245e-01 +1.2151e+00 +1.8430e+00 +3.9762e+00 +1.1074e+00 +3.2933e-01 +9.5082e-01 +4.1634e-01
667 +1.757361937e+04 +1.757361937e+04 +1.762112937e+04 +1.762112937e+04 +8.1277e-01 -1.1642e+00 -1.8460e+00 -2.6726e+00 -1.7904e+00 +8.5216e-01 +2.3846e+00 +1.3867e+00 -2.8666e-01 -4.5775e-02 +7.9602e-01 +4.6521e-01 -3.3093e-01 +2.7939e+00 -1.4931e+00 -2.4558e-01 -7.2883e-01 +5.0332e-02 -2.1642e+00 +9.3904e-02
702 +1.243299348e+04 +1.243299348e+04 +1.248050348e+04 +1.248050348e+04 +2.8628e+00 -9.8592e-01 +1.5859e-01 -1.1621e+00 -2.3213e+00 -4.4403e+00 -2.3452e+00 -7.8230e-01 +2.3134e+00 -1.4350e+00 -9.1416e-02 +1.4712e+00 -6.2882e-02 +1.2701e+00 +2.9582e+00 +1.5679e+00 +2.2311e+00 +1.7732e+00 -2.0587e+00 +2.2641e+00
1010 +8.253494752e+03 +8.253494752e+03 +8.301004752e+03 +8.301004752e+03 +6.0806e-01 -2.9286e+00 -6.7323e-01 -1.3338e+00 -1.6013e+00 -8.9114e-01 +2.5043e+00 -5.5268e-02 +7.6303e-01 -1.4026e+00 +9.9592e-01 -1.3888e-02 -3.7438e-02 -2.8872e-01 +8.2253e-01 -1.8980e-01 -1.0954e-01 -1.4787e+00 +3.7049e-01 -6.6216e-02
1101 +1.549316958e+03 +1.549316958e+03 +1.596826958e+03 +1.596826958e+03 +5.7964e-01 -5.4050e-01 -6.7323e-01 -1.7008e+00 -1.0571e+00 -8.9114e-01 +8.7130e-01 -1.0848e+00 +7.6303e-01 -1.4026e+00 +1.8928e+00 +3.0055e-01 -3.7438e-02 -2.8872e-01 -4.8601e-02 -1.8980e-01 -1.0954e-01 +8.4250e-01 -4.2722e-02 -6.6216e-02
2139 +9.059351867e+02 +9.059351867e+02 +9.534451867e+02 +9.534451867e+02 -4.6627e-01 +9.8496e-01 +8.8377e-01 -6.2040e-01 -1.0444e+00 -3.1231e-02 -1.8715e-01 -2.2884e-01 +1.0113e+00 +4.5518e-02 -3.9160e-01 +6.8578e-02 +2.1078e-01 -1.0866e-01 +1.4968e+00 -6.7534e-01 -6.0840e-03 +9.9087e-01 -2.8401e-01 +1.7977e-02
2601 +4.988299664e+02 +4.988299664e+02 +5.463399664e+02 +5.463399664e+02 +2.9199e-01 +2.9379e-01 +4.0184e-01 +4.8170e-04 -4.6207e-01 +7.7121e-01 -8.8025e-02 -1.9969e-01 +1.1352e+00 +9.4028e-02 +7.7155e-01 -1.6627e-01 +1.2927e+00 -8.0000e-01 +4.8494e-01 +1.0891e+00 -4.9312e-01 -1.0954e-01 +6.5557e-01 +2.5382e-01
2903 +3.619457819e+02 +3.619457819e+02 +4.094557819e+02 +4.094557819e+02 +1.2015e+00 +1.7961e-02 +6.7546e-01 -1.4918e-02 -4.2480e-01 -1.1295e-01 +9.6330e-02 +3.4267e-01 +4.5740e-01 -2.9595e-01 +4.6761e-01 +1.3483e-01 -2.0977e-01 +4.6588e-02 -8.4351e-02 +9.2059e-01 -8.1933e-02 -6.6598e-02 -1.5287e-01 +2.8530e-01
3737 +2.252273420e+02 +2.252273420e+02 +2.727373420e+02 +2.727373420e+02 +8.7581e-01 +4.6576e-01 +8.0950e-01 -4.7390e-01 -3.0984e-01 +1.9714e-01 +3.7814e-01 +3.4843e-01 +8.7988e-01 +2.4328e-01 +5.7370e-01 +8.1465e-02 +4.8710e-01 -3.6200e-01 +4.1127e-01 +2.8166e-01 -3.0511e-01 +2.3642e-01 +2.4788e-01 +5.9002e-01
3807 +1.473102460e+02 +1.473102460e+02 +1.948202460e+02 +1.948202460e+02 +3.5929e-01 +3.6235e-01 -8.8757e-02 -3.0799e-01 -6.4069e-01 +6.6185e-02 +3.4744e-01 +1.6644e-01 +6.3082e-01 +6.3191e-02 +6.7644e-01 -4.4048e-01 +1.1132e+00 -5.9227e-01 +3.3793e-01 +7.4381e-01 -5.8588e-01 -1.0594e-01 -3.2963e-02 -4.0938e-01
4807 +9.496507927e+01 +9.496507927e+01 +1.424750793e+02 +1.424750793e+02 +5.6141e-01 +2.4638e-01 -2.6022e-01 -3.0295e-01 -5.3270e-01 +9.9924e-02 +1.0516e+00 +1.5086e-01 +6.4171e-01 +3.6574e-01 +6.9234e-01 -3.2582e-02 +8.3016e-01 -6.6517e-01 +6.5943e-01 +8.0343e-01 -1.6082e-01 +2.4425e-01 +2.4057e-02 +1.4483e-01
5237 +5.273373413e+01 +5.273373413e+01 +1.002437341e+02 +1.002437341e+02 +4.8842e-01 +8.1259e-03 +9.3544e-02 -3.3942e-01 -2.0780e-01 +8.6699e-02 +7.2513e-01 +1.8083e-01 +3.5498e-01 -8.9274e-02 +7.6909e-01 +2.1253e-01 +6.8429e-01 -6.9597e-01 +4.6032e-01 +3.1079e-01 -4.3145e-01 +2.9673e-01 +5.4099e-02 -3.0766e-01
6115 +3.773421512e+01 +3.773421512e+01 +8.524421512e+01 +8.524421512e+01 +5.1551e-01 +8.0412e-02 +7.0766e-02 -6.3881e-01 -4.7960e-01 +1.1211e-01 +7.6528e-01 +1.7802e-01 +6.5267e-01 +6.7941e-02 +4.1305e-01 +1.2423e-01 +7.9608e-01 -9.0977e-01 +9.2290e-02 +4.6933e-01 -1.6477e-01 +2.8815e-01 +5.2197e-04 -3.9583e-01
7504 +2.190736830e+01 +2.190736830e+01 +6.941736830e+01 +6.941736830e+01 +5.9752e-01 +7.1528e-02 +1.2510e-01 -4.8133e-01 -2.7469e-01 +1.6735e-01 +1.0120e+00 -2.8246e-02 +5.4647e-01 +7.7087e-02 +7.0688e-01 +2.1681e-01 +7.3569e-01 -8.5094e-01 +4.3821e-01 +4.6087e-01 -2.2285e-01 +3.6385e-01 +1.5192e-02 -1.3786e-01
30813 +1.584831671e+01 +1.584831671e+01 +6.335831671e+01 +6.335831671e+01 +3.9019e-01 +1.4157e-01 -1.0114e-01 -3.3008e-01 +2.4309e-01 +3.8118e-01 +1.1705e+00 -2.5073e-01 +3.3533e-01 +5.5606e-02 +7.0754e-01 +2.7124e-01 +4.9976e-01 -7.4411e-01 +4.9497e-01 +3.6496e-01 -2.6439e-01 +3.1080e-01 -1.3780e-01 +2.2176e-01
66604 +9.989439820e+00 +9.989439820e+00 +5.749943982e+01 +5.749943982e+01 -1.1436e-01 +2.9790e-01 -3.4668e-01 +9.9922e-02 +4.0105e-01 +6.6556e-01 +8.5143e-01 -3.1463e-01 -4.0686e-01 +5.3865e-02 -2.1967e-02 +5.4247e-01 -3.8261e-01 -1.4474e-01 +1.7850e-01 +1.1650e+00 -3.3252e-02 +6.0696e-02 +2.6031e-01 +4.5635e-01
78806 +6.295961514e+00 +6.295961514e+00 +5.380596151e+01 +5.380596151e+01 -2.3844e-01 +1.2661e-01 -5.9780e-02 +8.5564e-02 +9.3731e-01 +2.3290e-01 +8.7653e-02 -3.0946e-01 -3.2835e-01 -2.0665e-01 -4.9117e-01 +7.8401e-01 -3.1008e-01 +2.4807e-01 -3.5379e-03 +1.2410e+00 -2.5297e-02 -2.4680e-01 +2.4993e-01 +2.8796e-01
86127 +3.974373330e+00 +3.974373330e+00 +5.148437333e+01 +5.148437333e+01 -3.4276e-01 +1.9752e-01 +1.2649e-01 +1.5066e-01 +1.1747e+00 +1.3287e-01 -8.0778e-02 -2.2219e-01 -1.0947e-01 -8.2693e-02 -8.0640e-01 +5.4051e-01 -3.5018e-01 +6.0304e-01 -1.4700e-01 +6.7274e-01 +7.4908e-03 -4.4324e-01 +3.5297e-01 +1.5913e-01
92131 +2.488226926e+00 +2.488226926e+00 +4.999822693e+01 +4.999822693e+01 -4.3505e-01 +1.9708e-01 +9.5295e-03 +4.0015e-01 +1.1738e+00 +1.6971e-01 -2.3849e-01 -1.2901e-01 -9.1582e-02 -1.3215e-01 -8.6537e-01 +2.4384e-01 -4.0084e-01 +7.1617e-01 -2.1979e-01 +3.3483e-01 -9.4156e-03 -6.1194e-01 +3.1739e-01 +3.0152e-03
96101 +1.534978091e+00 +1.534978091e+00 +4.904497809e+01 +4.904497809e+01 -4.9972e-01 +1.3874e-01 -7.4558e-02 +5.3796e-01 +1.1020e+00 +1.8936e-01 -3.6635e-01 -7.9731e-02 -1.9135e-01 -1.2361e-01 -8.3016e-01 +1.1527e-01 -3.9935e-01 +6.9203e-01 -3.0082e-01 +1.6167e-01 -2.1036e-02 -6.6707e-01 +2.5746e-01 -1.3448e-02
100001 +9.981516384e-01 +9.981516384e-01 +4.850815164e+01 +4.850815164e+01 -5.6084e-01 +7.4033e-02 -1.0777e-01 +6.1109e-01 +1.0178e+00 +1.4011e-01 -5.1065e-01 -4.4384e-02 -3.0052e-01 -1.0645e-01 -8.0496e-01 +3.7621e-02 -4.2331e-01 +6.9003e-01 -3.4798e-01 +7.7143e-03 -1.7645e-02 -6.6472e-01 +2.0518e-01 -1.0952e-02
105364 +6.303790587e-01 +6.303790587e-01 +4.814037906e+01 +4.814037906e+01 -5.9045e-01 +4.8020e-02 -1.2147e-01 +6.3595e-01 +9.4352e-01 +9.8526e-02 -5.8153e-01 -3.7962e-02 -3.6221e-01 -9.9753e-02 -7.7408e-01 +7.3845e-03 -4.6780e-01 +6.9099e-01 -3.5230e-01 -7.8880e-02 +2.4234e-02 -6.2595e-01 +1.6519e-01 +1.7213e-02
106911 +3.541511292e-01 +3.541511292e-01 +4.786415113e+01 +4.786415113e+01 -6.2561e-01 +2.0121e-03 -1.2826e-01 +6.5654e-01 +8.2898e-01 +2.5936e-02 -6.9775e-01 -2.9244e-02 -4.5532e-01 -9.0180e-02 -7.4292e-01 -3.6484e-02 -5.3712e-01 +6.9952e-01 -3.5444e-01 -1.9360e-01 +5.5408e-02 -5.7543e-01 +1.1298e-01 +5.8765e-02
109031 +2.478750931e-01 +2.478750931e-01 +4.775787509e+01 +4.775787509e+01 -6.3117e-01 -7.1400e-03 -1.2415e-01 +6.5844e-01 +7.9451e-01 -7.4755e-03 -7.3327e-01 -2.6563e-02 -4.6927e-01 -9.1735e-02 -7.3481e-01 -5.1016e-02 -5.6144e-01 +7.1476e-01 -3.5263e-01 -2.3318e-01 +7.3098e-02 -5.5456e-01 +8.9930e-02 +8.3921e-02
111359 +1.513393628e-01 +1.513393628e-01 +4.766133936e+01 +4.766133936e+01 -6.4003e-01 -2.4827e-02 -1.2430e-01 +6.6578e-01 +7.2276e-01 -5.4902e-02 -7.9619e-01 -2.3412e-02 -5.0296e-01 -9.4681e-02 -7.2229e-01 -7.1695e-02 -6.1514e-01 +7.3673e-01 -3.4452e-01 -2.9297e-01 +9.6377e-02 -5.2197e-01 +5.9535e-02 +1.1886e-01
112809 +9.840132118e-02 +9.840132118e-02 +4.760840132e+01 +4.760840132e+01 -6.4236e-01 -4.1561e-02 -1.2264e-01 +6.6474e-01 +6.4188e-01 -1.1041e-01 -8.5883e-01 -2.5137e-02 -5.3889e-01 -9.8847e-02 -7.0681e-01 -9.1303e-02 -6.7885e-01 +7.6724e-01 -3.3584e-01 -3.5376e-01 +1.2395e-01 -4.8235e-01 +2.3701e-02 +1.6616e-01
113653 +6.081022296e-02 +6.081022296e-02 +4.757081022e+01 +4.757081022e+01 -6.4123e-01 -4.7457e-02 -1.2232e-01 +6.6279e-01 +5.9377e-01 -1.4332e-01 -8.9628e-01 -2.8604e-02 -5.5335e-01 -1.0267e-01 -6.9693e-01 -9.8468e-02 -7.1670e-01 +7.8048e-01 -3.2375e-01 -3.8309e-01 +1.3724e-01 -4.6128e-01 +2.3195e-03 +1.9639e-01
114212 +3.934819826e-02 +3.934819826e-02 +4.754934820e+01 +4.754934820e+01 -6.4140e-01 -4.9984e-02 -1.2107e-01 +6.6081e-01 +5.7700e-01 -1.5585e-01 -9.0717e-01 -2.8354e-02 -5.5556e-01 -1.0496e-01 -6.9097e-01 -9.9294e-02 -7.2713e-01 +7.8495e-01 -3.2010e-01 -3.9873e-01 +1.4293e-01 -4.5020e-01 -5.5967e-03 +2.0959e-01
115004 +2.442592755e-02 +2.442592755e-02 +4.753442593e+01 +4.753442593e+01 -6.4075e-01 -5.8087e-02 -1.1945e-01 +6.5886e-01 +5.3238e-01 -1.8838e-01 -9.3794e-01 -2.9374e-02 -5.6761e-01 -1.1010e-01 -6.8165e-01 -1.0644e-01 -7.6080e-01 +8.0173e-01 -3.1086e-01 -4.2858e-01 +1.5692e-01 -4.3033e-01 -2.7149e-02 +2.3708e-01
115911 +1.563831669e-02 +1.563831669e-02 +4.752563832e+01 +4.752563832e+01 -6.3756e-01 -6.2408e-02 -1.1699e-01 +6.5644e-01 +5.0138e-01 -2.1007e-01 -9.5844e-01 -3.0541e-02 -5.7539e-01 -1.1483e-01 -6.7745e-01 -1.1127e-01 -7.8595e-01 +8.1491e-01 -3.0516e-01 -4.4630e-01 +1.6631e-01 -4.1799e-01 -3.9190e-02 +2.5573e-01
116642 +9.632472055e-03 +9.632472055e-03 +4.751963247e+01 +4.751963247e+01 -6.3622e-01 -6.4147e-02 -1.1655e-01 +6.5573e-01 +4.8956e-01 -2.1877e-01 -9.6675e-01 -3.0980e-02 -5.8010e-01 -1.1571e-01 -6.7325e-01 -1.1317e-01 -7.9523e-01 +8.1917e-01 -3.0202e-01 -4.5435e-01 +1.6907e-01 -4.1104e-01 -4.3668e-02 +2.6485e-01
117062 +6.198396925e-03 +6.198396925e-03 +4.751619840e+01 +4.751619840e+01 -6.3375e-01 -6.9138e-02 -1.1475e-01 +6.5340e-01 +4.5583e-01 -2.4295e-01 -9.9047e-01 -3.0180e-02 -5.8753e-01 -1.2043e-01 -6.6704e-01 -1.1749e-01 -8.2064e-01 +8.3329e-01 -2.9612e-01 -4.7584e-01 +1.7975e-01 -3.9458e-01 -5.8491e-02 +2.8526e-01
117325 +2.983606015e-03 +2.983606015e-03 +4.751298361e+01 +4.751298361e+01 -6.3330e-01 -7.0326e-02 -1.1506e-01 +6.5262e-01 +4.4903e-01 -2.4711e-01 -9.9524e-01 -3.0710e-02 -5.8824e-01 -1.2133e-01 -6.6554e-01 -1.1844e-01 -8.2648e-01 +8.3515e-01 -2.9408e-01 -4.8081e-01 +1.8115e-01 -3.9181e-01 -6.1851e-02 +2.8957e-01
117720 +2.407961971e-03 +2.407961971e-03 +4.751240796e+01 +4.751240796e+01 -6.3257e-01 -7.1034e-02 -1.1450e-01 +6.5198e-01 +4.4272e-01 -2.5181e-01 -9.9974e-01 -3.1476e-02 -5.9000e-01 -1.2270e-01 -6.6325e-01 -1.1909e-01 -8.3248e-01 +8.3768e-01 -2.9192e-01 -4.8460e-01 +1.8374e-01 -3.8848e-01 -6.4651e-02 +2.9443e-01
118343 +1.360932087e-03 +1.360932087e-03 +4.751136093e+01 +4.751136093e+01 -6.2999e-01 -7.2976e-02 -1.1397e-01 +6.5053e-01 +4.2422e-01 -2.6348e-01 -1.0113e+00 -3.1905e-02 -5.9340e-01 -1.2500e-01 -6.5998e-01 -1.2115e-01 -8.4656e-01 +8.4475e-01 -2.8842e-01 -4.9582e-01 +1.8901e-01 -3.7969e-01 -7.2286e-02 +3.0568e-01
118914 +9.563479402e-04 +9.563479402e-04 +4.751095635e+01 +4.751095635e+01 -6.3014e-01 -7.3496e-02 -1.1399e-01 +6.5024e-01 +4.2349e-01 -2.6506e-01 -1.0120e+00 -3.1955e-02 -5.9345e-01 -1.2534e-01 -6.5951e-01 -1.2146e-01 -8.4746e-01 +8.4552e-01 -2.8854e-01 -4.9739e-01 +1.8943e-01 -3.7933e-01 -7.2916e-02 +3.0665e-01
119814 +6.284055160e-04 +6.284055160e-04 +4.751062841e+01 +4.751062841e+01 -6.3029e-01 -7.3366e-02 -1.1387e-01 +6.5026e-01 +4.2341e-01 -2.6434e-01 -1.0114e+00 -3.2069e-02 -5.9409e-01 -1.2494e-01 -6.5971e-01 -1.2143e-01 -8.4755e-01 +8.4508e-01 -2.8813e-01 -4.9636e-01 +1.8911e-01 -3.7916e-01 -7.2586e-02 +3.0711e-01
120190 +3.133100688e-04 +3.133100688e-04 +4.751031331e+01 +4.751031331e+01 -6.3005e-01 -7.3971e-02 -1.1377e-01 +6.4981e-01 +4.2074e-01 -2.6620e-01 -1.0133e+00 -3.1770e-02 -5.9388e-01 -1.2546e-01 -6.5902e-01 -1.2198e-01 -8.4934e-01 +8.4606e-01 -2.8780e-01 -4.9907e-01 +1.8986e-01 -3.7780e-01 -7.3753e-02 +3.0847e-01
120561 +2.411272237e-04 +2.411272237e-04 +4.751024113e+01 +4.751024113e+01 -6.2939e-01 -7.4781e-02 -1.1362e-01 +6.4937e-01 +4.1448e-01 -2.7082e-01 -1.0179e+00 -3.2074e-02 -5.9553e-01 -1.2625e-01 -6.5791e-01 -1.2293e-01 -8.5480e-01 +8.4889e-01 -2.8645e-01 -5.0283e-01 +1.9194e-01 -3.7487e-01 -7.6522e-02 +3.1313e-01
121008 +1.473856602e-04 +1.473856602e-04 +4.751014739e+01 +4.751014739e+01 -6.2967e-01 -7.4676e-02 -1.1367e-01 +6.4941e-01 +4.1678e-01 -2.6921e-01 -1.0160e+00 -3.1922e-02 -5.9504e-01 -1.2595e-01 -6.5826e-01 -1.2288e-01 -8.5299e-01 +8.4806e-01 -2.8698e-01 -5.0166e-01 +1.9137e-01 -3.7586e-01 -7.5547e-02 +3.1166e-01
121267 +8.472129896e-05 +8.472129896e-05 +4.751008472e+01 +4.751008472e+01 -6.2967e-01 -7.4723e-02 -1.1377e-01 +6.4928e-01 +4.1569e-01 -2.6932e-01 -1.0165e+00 -3.1982e-02 -5.9516e-01 -1.2591e-01 -6.5811e-01 -1.2282e-01 -8.5353e-01 +8.4818e-01 -2.8668e-01 -5.0204e-01 +1.9156e-01 -3.7549e-01 -7.5858e-02 +3.1217e-01
122222 +5.636972347e-05 +5.636972347e-05 +4.751005637e+01 +4.751005637e+01 -6.2963e-01 -7.4516e-02 -1.1375e-01 +6.4937e-01 +4.1704e-01 -2.6863e-01 -1.0157e+00 -3.1964e-02 -5.9480e-01 -1.2571e-01 -6.5840e-01 -1.2267e-01 -8.5265e-01 +8.4786e-01 -2.8694e-01 -5.0139e-01 +1.9118e-01 -3.7606e-01 -7.5330e-02 +3.1142e-01
122514 +2.938129274e-05 +2.938129274e-05 +4.751002938e+01 +4.751002938e+01 -6.2950e-01 -7.4922e-02 -1.1356e-01 +6.4923e-01 +4.1448e-01 -2.7049e-01 -1.0175e+00 -3.2061e-02 -5.9546e-01 -1.2601e-01 -6.5811e-01 -1.2295e-01 -8.5471e-01 +8.4899e-01 -2.8645e-01 -5.0286e-01 +1.9199e-01 -3.7488e-01 -7.6333e-02 +3.1313e-01
123004 +2.201784496e-05 +2.201784496e-05 +4.751002202e+01 +4.751002202e+01 -6.2956e-01 -7.4857e-02 -1.1355e-01 +6.4919e-01 +4.1482e-01 -2.7026e-01 -1.0174e+00 -3.2015e-02 -5.9530e-01 -1.2589e-01 -6.5828e-01 -1.2288e-01 -8.5447e-01 +8.4898e-01 -2.8645e-01 -5.0269e-01 +1.9185e-01 -3.7503e-01 -7.6192e-02 +3.1298e-01
123418 +1.441538763e-05 +1.441538763e-05 +4.751001442e+01 +4.751001442e+01 -6.2950e-01 -7.5019e-02 -1.1347e-01 +6.4907e-01 +4.1381e-01 -2.7098e-01 -1.0180e+00 -3.2044e-02 -5.9553e-01 -1.2603e-01 -6.5805e-01 -1.2308e-01 -8.5518e-01 +8.4931e-01 -2.8629e-01 -5.0333e-01 +1.9216e-01 -3.7460e-01 -7.6545e-02 +3.1351e-01
