% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
99650 +1.091783442e-04 +1.091783442e-04 -8.755989082e+01 -8.755989082e+01 +7.4964e-03 +2.3604e-01 +3.6912e-01 -1.4582e-01 -1.8767e-01 +8.1741e-01 +1.2533e+00 -4.2327e-01 +1.2914e-01 +6.2933e-01 -2.5911e-02 -1.7877e-01 -4.1004e-01 +1.0872e-01 +6.0755e-01 -7.7789e-01 +3.4801e-01 -4.8273e-01 -3.3497e-01 -4.9614e-01
100266 +9.560447927e-05 +9.560447927e-05 -8.755990440e+01 -8.755990440e+01 +8.0955e-03 +2.3561e-01 +3.6970e-01 -1.4673e-01 -1.8672e-01 +8.1749e-01 +1.2537e+00 -4.2326e-01 +1.2687e-01 +6.3086e-01 -2.5080e-02 -1.7921e-01 -4.1203e-01 +1.0778e-01 +6.0861e-01 -7.7865e-01 +3.4868e-01 -4.8355e-01 -3.3700e-01 -4.9708e-01
101255 +5.950307299e-05 +5.950307299e-05 -8.755994050e+01 -8.755994050e+01 +8.2499e-03 +2.3516e-01 +3.6982e-01 -1.4705e-01 -1.8629e-01 +8.1726e-01 +1.2533e+00 -4.2311e-01 +1.2583e-01 +6.3135e-01 -2.4908e-02 -1.7937e-01 -4.1267e-01 +1.0755e-01 +6.0898e-01 -7.7875e-01 +3.4876e-01 -4.8403e-01 -3.3762e-01 -4.9723e-01
101879 +3.094550060e-05 +3.094550060e-05 -8.755996905e+01 -8.755996905e+01 +8.6594e-03 +2.3489e-01 +3.7024e-01 -1.4776e-01 -1.8551e-01 +8.1699e-01 +1.2534e+00 -4.2311e-01 +1.2406e-01 +6.3243e-01 -2.4370e-02 -1.7980e-01 -4.1425e-01 +1.0685e-01 +6.0975e-01 -7.7918e-01 +3.4910e-01 -4.8462e-01 -3.3910e-01 -4.9783e-01
102808 +1.903655129e-05 +1.903655129e-05 -8.755998096e+01 -8.755998096e+01 +8.4195e-03 +2.3515e-01 +3.6998e-01 -1.4724e-01 -1.8601e-01 +8.1716e-01 +1.2534e+00 -4.2320e-01 +1.2520e-01 +6.3171e-01 -2.4682e-02 -1.7953e-01 -4.1318e-01 +1.0734e-01 +6.0921e-01 -7.7886e-01 +3.4880e-01 -4.8402e-01 -3.3822e-01 -4.9746e-01
103648 +1.443813791e-05 +1.443813791e-05 -8.755998556e+01 -8.755998556e+01 +8.5261e-03 +2.3502e-01 +3.7016e-01 -1.4751e-01 -1.8576e-01 +8.1714e-01 +1.2534e+00 -4.2315e-01 +1.2453e-01 +6.3213e-01 -2.4630e-02 -1.7974e-01 -4.1366e-01 +1.0713e-01 +6.0953e-01 -7.7902e-01 +3.4908e-01 -4.8441e-01 -3.3875e-01 -4.9766e-01
104322 +8.751267430e-06 +8.751267430e-06 -8.755999125e+01 -8.755999125e+01 +8.7562e-03 +2.3476e-01 +3.7030e-01 -1.4790e-01 -1.8533e-01 +8.1703e-01 +1.2534e+00 -4.2312e-01 +1.2356e-01 +6.3269e-01 -2.4230e-02 -1.7991e-01 -4.1445e-01 +1.0676e-01 +6.0999e-01 -7.7928e-01 +3.4926e-01 -4.8476e-01 -3.3954e-01 -4.9799e-01
104641 +4.865686918e-06 +4.865686918e-06 -8.755999513e+01 -8.755999513e+01 +8.7329e-03 +2.3482e-01 +3.7028e-01 -1.4784e-01 -1.8540e-01 +8.1708e-01 +1.2534e+00 -4.2310e-01 +1.2365e-01 +6.3259e-01 -2.4314e-02 -1.7985e-01 -4.1435e-01 +1.0686e-01 +6.0989e-01 -7.7926e-01 +3.4922e-01 -4.8466e-01 -3.3940e-01 -4.9801e-01
105587 +3.829002722e-06 +3.829002722e-06 -8.755999617e+01 -8.755999617e+01 +8.7765e-03 +2.3477e-01 +3.7034e-01 -1.4793e-01 -1.8531e-01 +8.1709e-01 +1.2535e+00 -4.2310e-01 +1.2343e-01 +6.3277e-01 -2.4259e-02 -1.7991e-01 -4.1451e-01 +1.0677e-01 +6.1001e-01 -7.7930e-01 +3.4927e-01 -4.8477e-01 -3.3957e-01 -4.9803e-01
107023 +2.252696021e-06 +2.252696021e-06 -8.755999775e+01 -8.755999775e+01 +9.0057e-03 +2.3454e-01 +3.7053e-01 -1.4828e-01 -1.8491e-01 +8.1699e-01 +1.2535e+00 -4.2306e-01 +1.2247e-01 +6.3329e-01 -2.3942e-02 -1.8012e-01 -4.1533e-01 +1.0643e-01 +6.1043e-01 -7.7963e-01 +3.4953e-01 -4.8516e-01 -3.4033e-01 -4.9836e-01
107127 +1.167729522e-06 +1.167729522e-06 -8.755999883e+01 -8.755999883e+01 +9.0530e-03 +2.3452e-01 +3.7057e-01 -1.4836e-01 -1.8480e-01 +8.1698e-01 +1.2535e+00 -4.2307e-01 +1.2233e-01 +6.3341e-01 -2.3887e-02 -1.8016e-01 -4.1544e-01 +1.0639e-01 +6.1052e-01 -7.7964e-01 +3.4956e-01 -4.8517e-01 -3.4047e-01 -4.9838e-01
108301 +5.564382093e-07 +5.564382093e-07 -8.755999944e+01 -8.755999944e+01 +8.9423e-03 +2.3460e-01 +3.7049e-01 -1.4822e-01 -1.8498e-01 +8.1700e-01 +1.2535e+00 -4.2310e-01 +1.2267e-01 +6.3321e-01 -2.4007e-02 -1.8010e-01 -4.1515e-01 +1.0651e-01 +6.1036e-01 -7.7953e-01 +3.4949e-01 -4.8506e-01 -3.4019e-01 -4.9827e-01
109609 +3.977178835e-07 +3.977178835e-07 -8.755999960e+01 -8.755999960e+01 +8.9582e-03 +2.3460e-01 +3.7048e-01 -1.4821e-01 -1.8499e-01 +8.1699e-01 +1.2535e+00 -4.2309e-01 +1.2270e-01 +6.3318e-01 -2.4007e-02 -1.8010e-01 -4.1512e-01 +1.0652e-01 +6.1034e-01 -7.7952e-01 +3.4948e-01 -4.8505e-01 -3.4017e-01 -4.9826e-01
110814 +2.500697889e-07 +2.500697889e-07 -8.755999975e+01 -8.755999975e+01 +8.8922e-03 +2.3466e-01 +3.7042e-01 -1.4809e-01 -1.8512e-01 +8.1702e-01 +1.2535e+00 -4.2310e-01 +1.2300e-01 +6.3301e-01 -2.4106e-02 -1.8003e-01 -4.1488e-01 +1.0663e-01 +6.1020e-01 -7.7943e-01 +3.4941e-01 -4.8493e-01 -3.3992e-01 -4.9817e-01
110926 +1.463992874e-07 +1.463992874e-07 -8.755999985e+01 -8.755999985e+01 +8.9465e-03 +2.3460e-01 +3.7048e-01 -1.4819e-01 -1.8500e-01 +8.1699e-01 +1.2535e+00 -4.2309e-01 +1.2271e-01 +6.3316e-01 -2.4020e-02 -1.8008e-01 -4.1510e-01 +1.0653e-01 +6.1033e-01 -7.7951e-01 +3.4948e-01 -4.8504e-01 -3.4015e-01 -4.9826e-01
111823 +8.275296182e-08 +8.275296182e-08 -8.755999992e+01 -8.755999992e+01 +8.9185e-03 +2.3464e-01 +3.7045e-01 -1.4814e-01 -1.8506e-01 +8.1700e-01 +1.2535e+00 -4.2310e-01 +1.2285e-01 +6.3310e-01 -2.4061e-02 -1.8006e-01 -4.1500e-01 +1.0658e-01 +6.1027e-01 -7.7948e-01 +3.4945e-01 -4.8499e-01 -3.4004e-01 -4.9821e-01
112579 +6.301632993e-08 +6.301632993e-08 -8.755999994e+01 -8.755999994e+01 +8.9394e-03 +2.3462e-01 +3.7047e-01 -1.4818e-01 -1.8503e-01 +8.1700e-01 +1.2535e+00 -4.2309e-01 +1.2276e-01 +6.3314e-01 -2.4037e-02 -1.8008e-01 -4.1506e-01 +1.0655e-01 +6.1030e-01 -7.7950e-01 +3.4947e-01 -4.8502e-01 -3.4010e-01 -4.9824e-01
113574 +3.769036994e-08 +3.769036994e-08 -8.755999996e+01 -8.755999996e+01 +8.9254e-03 +2.3462e-01 +3.7046e-01 -1.4816e-01 -1.8504e-01 +8.1700e-01 +1.2535e+00 -4.2310e-01 +1.2281e-01 +6.3312e-01 -2.4048e-02 -1.8007e-01 -4.1503e-01 +1.0657e-01 +6.1029e-01 -7.7949e-01 +3.4945e-01 -4.8500e-01 -3.4007e-01 -4.9823e-01
113827 +2.143292477e-08 +2.143292477e-08 -8.755999998e+01 -8.755999998e+01 +8.9141e-03 +2.3464e-01 +3.7045e-01 -1.4814e-01 -1.8506e-01 +8.1701e-01 +1.2535e+00 -4.2310e-01 +1.2285e-01 +6.3309e-01 -2.4061e-02 -1.8006e-01 -4.1499e-01 +1.0658e-01 +6.1027e-01 -7.7948e-01 +3.4945e-01 -4.8499e-01 -3.4004e-01 -4.9822e-01
114870 +1.494356638e-08 +1.494356638e-08 -8.755999999e+01 -8.755999999e+01 +8.9268e-03 +2.3462e-01 +3.7046e-01 -1.4816e-01 -1.8504e-01 +8.1700e-01 +1.2535e+00 -4.2310e-01 +1.2280e-01 +6.3312e-01 -2.4045e-02 -1.8007e-01 -4.1503e-01 +1.0656e-01 +6.1029e-01 -7.7949e-01 +3.4946e-01 -4.8500e-01 -3.4007e-01 -4.9823e-01
115781 +8.674064134e-09 +8.674064134e-09 -8.755999999e+01 -8.755999999e+01 +8.9273e-03 +2.3463e-01 +3.7046e-01 -1.4816e-01 -1.8504e-01 +8.1700e-01 +1.2535e+00 -4.2310e-01 +1.2281e-01 +6.3312e-01 -2.4047e-02 -1.8007e-01 -4.1503e-01 +1.0656e-01 +6.1029e-01 -7.7949e-01 +3.4946e-01 -4.8500e-01 -3.4007e-01 -4.9823e-01
% function evaluation | noise-free fitness - Fopt (6.007000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.658877521e+05 +4.658877521e+05 +4.659478221e+05 +4.659478221e+05 -3.2241e+00 +2.9373e+00 -2.3058e-02 +1.1944e+00 +3.5655e+00 +1.3293e+00 -4.1964e+00 +4.5898e+00 +3.3677e+00 -4.3080e+00 +6.2557e-01 -6.2561e-01 +8.8289e-02 +9.9471e-01 +4.5139e+00 -2.9457e+00 +4.3747e+00 +1.9377e+00 -4.4966e+00 -3.5316e+00
2 +2.834232158e+05 +2.834232158e+05 +2.834832858e+05 +2.834832858e+05 +1.3028e+00 +2.3015e+00 -2.2464e+00 +5.8026e-01 -4.0574e+00 +4.0796e+00 -4.2041e+00 -4.1407e+00 -4.3941e+00 -2.2491e+00 +3.0863e+00 +3.0692e+00 +4.9457e+00 +4.2826e-01 +2.7090e-01 -7.8308e-01 +1.5569e+00 +2.7449e+00 -4.4786e-01 -1.3445e+00
6 +2.035066063e+05 +2.035066063e+05 +2.035666763e+05 +2.035666763e+05 -2.2960e+00 -8.3367e-01 -6.8342e-02 -1.6128e+00 +3.3484e+00 +3.3763e+00 +3.1669e+00 -3.6290e-01 +3.7395e-01 +1.2810e+00 +2.9159e+00 +1.1771e+00 -6.1467e-01 +1.6682e+00 +3.8232e+00 -2.0751e+00 +3.2438e+00 +4.4636e+00 +1.9601e+00 +2.3419e+00
15 +1.134165284e+05 +1.134165284e+05 +1.134765984e+05 +1.134765984e+05 -4.7487e-01 -3.0802e-01 +1.4359e+00 -1.2038e+00 +4.7948e-01 +3.6988e+00 -2.9785e-01 -1.1487e+00 +1.4606e+00 +2.8958e+00 +1.5926e+00 -2.1457e+00 -4.3355e+00 +1.2258e+00 +3.2697e+00 -9.8756e-01 -4.2373e+00 +2.5872e+00 -2.6949e+00 +1.6855e+00
50 +7.370634169e+04 +7.370634169e+04 +7.376641169e+04 +7.376641169e+04 -3.1898e+00 +3.1294e-02 +2.7775e+00 -9.4455e-01 +1.2901e+00 -1.0651e-02 -3.6833e+00 +2.9444e-01 -2.6927e+00 +9.4418e-01 +3.6354e-01 -4.2508e+00 +2.4028e+00 -2.3706e+00 +3.6884e+00 +2.3467e+00 +2.6389e+00 -5.8069e-01 +3.6525e+00 -1.8209e+00
235 +4.329240795e+04 +4.329240795e+04 +4.335247795e+04 +4.335247795e+04 -5.8071e-01 +1.2352e+00 -1.4725e+00 -1.2500e+00 -3.1031e+00 +4.2416e-01 +8.8521e-01 +2.4789e+00 -2.3038e+00 -3.6357e+00 -1.1484e+00 -3.5830e+00 +2.9103e+00 -1.5610e+00 -8.1232e-01 +2.3948e+00 +1.7552e+00 +7.1126e-01 +1.6206e+00 -2.5825e-01
624 +3.965485743e+04 +3.965485743e+04 +3.971492743e+04 +3.971492743e+04 -7.8305e-01 -3.1898e+00 +7.6132e-01 -3.8578e+00 -2.1470e+00 +7.2179e-01 +8.3375e-01 +1.3713e+00 -1.3208e+00 +3.7835e+00 -2.3546e+00 -9.4790e-01 -6.3205e-01 -5.4240e-01 -3.9659e-01 -7.4941e-01 -8.4492e-01 -4.1116e-02 -1.0716e+00 -7.9104e-01
877 +1.847754433e+04 +1.847754433e+04 +1.853761433e+04 +1.853761433e+04 +1.1990e+00 -2.3451e+00 +2.4096e+00 +1.5189e+00 -4.3157e-01 -2.3486e+00 -1.3977e+00 +1.0350e+00 +2.6892e+00 +8.0670e-01 +1.2759e+00 -2.6371e+00 -1.8083e+00 -1.2482e+00 -1.1924e+00 -1.5141e-01 -2.7848e+00 +1.2276e+00 -5.0796e-01 -5.7597e-02
1116 +1.330055912e+04 +1.330055912e+04 +1.336062912e+04 +1.336062912e+04 +5.6828e-01 +6.0144e-01 -1.0560e+00 +1.4786e-01 -1.2705e+00 -2.1719e-01 +1.1634e+00 -1.8664e-02 +4.2611e-01 +2.0678e+00 -1.2926e-01 -3.4951e-01 +4.0610e-01 +6.7863e-01 +2.8139e+00 +1.5353e+00 +1.0478e+00 -2.6139e+00 +3.6995e-02 +3.9270e-01
1286 +7.622459997e+03 +7.622459997e+03 +7.682529997e+03 +7.682529997e+03 +2.4230e-02 +3.1525e-01 -1.3202e+00 -1.9098e+00 +6.6967e-01 +4.2282e-01 +2.9601e-01 -1.1860e+00 -9.5235e-01 -2.1344e-01 -6.4627e-01 +3.1220e-01 -8.9416e-01 -2.8636e-01 -1.2424e+00 +2.6711e-02 +2.2185e+00 -5.1886e-03 +1.5897e+00 -1.1089e+00
1943 +4.846609520e+03 +4.846609520e+03 +4.906679520e+03 +4.906679520e+03 +4.4091e-01 -4.2517e-01 +2.9486e-02 +1.3525e+00 +1.9872e+00 -1.8583e+00 -1.2641e+00 +6.7983e-02 -1.5407e-01 +1.1174e+00 +7.3010e-01 +2.7379e-01 +1.8510e-01 -1.1320e+00 -1.5391e+00 -1.4350e+00 +7.3037e-01 +8.3047e-01 +8.6772e-01 +1.2817e+00
2091 +3.519960114e+03 +3.519960114e+03 +3.580030114e+03 +3.580030114e+03 +8.9404e-02 +1.7663e-01 -9.5507e-01 +1.7210e+00 +4.5516e-01 -4.5629e-01 -1.8261e+00 +9.9060e-01 -8.1183e-01 -3.4446e-01 -8.7834e-01 +1.3004e+00 +1.4816e+00 +2.6065e-01 -9.2181e-01 -3.7065e-01 +7.2020e-01 +6.3678e-01 -4.4142e-01 -2.4004e-01
2757 +2.306639322e+03 +2.306639322e+03 +2.366709322e+03 +2.366709322e+03 -4.3221e-01 +1.6513e+00 -5.0640e-01 +5.5508e-01 +8.8625e-01 -4.9479e-01 -1.0086e+00 +7.6773e-01 -1.8924e+00 -7.9276e-01 +8.2277e-01 -1.0245e-01 -8.1675e-01 -7.7692e-01 -3.8320e-01 +4.1279e-01 +1.8368e+00 -1.8887e+00 +8.3301e-01 -7.4625e-01
3554 +1.370267827e+03 +1.370267827e+03 +1.430337827e+03 +1.430337827e+03 -2.3838e-01 +6.6064e-02 +5.3236e-01 +1.1343e+00 +8.9311e-01 -6.8485e-01 -2.6291e-02 -1.0046e-01 -4.2777e-01 +2.6652e-01 -2.0302e+00 +8.1618e-01 -5.2895e-01 +5.3251e-01 -1.1096e+00 -2.0723e-01 -5.2957e-01 +6.5220e-01 -1.1689e+00 +1.1036e-01
3662 +5.800149516e+02 +5.800149516e+02 +6.400849516e+02 +6.400849516e+02 -6.3221e-01 -1.9701e-03 +3.7843e-01 +1.4076e+00 -3.9310e-01 +3.7772e-01 -5.1423e-02 +2.8752e-01 +1.2173e+00 -4.7917e-01 +2.0553e-01 -5.2576e-01 -6.7719e-01 +1.5451e-01 +3.6628e-01 -8.4726e-02 -5.6712e-01 -4.5145e-02 +2.1711e-01 -5.6341e-01
5034 +3.857073400e+02 +3.857073400e+02 +4.457773400e+02 +4.457773400e+02 -1.5261e-01 -7.5531e-03 +3.4639e-01 +1.2192e+00 +8.4887e-01 -4.9772e-01 +2.3933e-01 -6.7163e-01 +3.0043e-01 +1.8148e-02 -7.7340e-01 -1.2186e-01 +1.0701e-01 +6.2569e-01 -1.1957e+00 -5.3531e-01 -1.5703e-01 +2.1969e-01 -8.0277e-01 -3.3299e-01
5371 +2.352858117e+02 +2.352858117e+02 +2.953558117e+02 +2.953558117e+02 +2.2059e-01 -3.1073e-01 +2.0842e-01 -1.0783e-01 +3.6296e-01 -2.2381e-01 +1.2799e-01 -6.1751e-02 +6.7869e-01 +4.4706e-02 -2.3691e-01 -2.5291e-01 +1.0552e-01 +2.6916e-02 -2.3114e-03 -3.7223e-01 -5.2912e-01 -9.2895e-02 +1.0793e-01 +1.5894e-01
6416 +1.116676178e+02 +1.116676178e+02 +1.717376178e+02 +1.717376178e+02 +2.7307e-02 -5.5714e-01 -2.6725e-02 +1.1732e+00 +3.5510e-01 -5.2809e-01 -1.7235e-01 -7.2849e-01 -4.0205e-02 -2.9538e-01 -7.3845e-01 -5.8561e-01 +7.3437e-02 +2.0087e-02 -6.0690e-01 -5.6241e-01 -1.5130e-01 +6.1746e-01 -2.6717e-01 -5.5254e-01
7861 +8.940675940e+01 +8.940675940e+01 +1.494767594e+02 +1.494767594e+02 +1.2311e-01 -7.6535e-01 +2.6534e-01 +1.0518e+00 +7.0820e-01 -4.4654e-01 -3.2925e-01 -6.4210e-01 -1.9563e-01 +1.0450e-01 -5.2369e-01 -5.7071e-01 +1.0585e-01 +6.0569e-02 -5.6424e-01 -8.1385e-01 +1.9466e-01 +1.1253e-01 -4.2641e-01 -5.1624e-01
8498 +5.993038304e+01 +5.993038304e+01 +1.200003830e+02 +1.200003830e+02 -3.0543e-01 -2.0659e-01 +5.4530e-01 +1.1527e+00 +4.8885e-01 -5.1298e-01 -5.0907e-01 -3.9442e-01 -2.5934e-01 -3.0471e-01 -7.4256e-01 -8.1401e-01 +3.0183e-01 -2.4958e-01 -3.8712e-01 -4.9848e-01 +2.5299e-01 +3.8070e-01 -2.7797e-01 -4.6156e-01
10146 +3.819995138e+01 +3.819995138e+01 +9.826995138e+01 +9.826995138e+01 -1.3244e-01 -4.9531e-01 +2.9547e-01 +1.2770e+00 +6.2145e-01 -5.1379e-01 -3.8213e-01 -6.5304e-01 -3.9603e-01 -2.9961e-01 -6.8639e-01 -3.6771e-01 +7.4427e-02 -5.2295e-02 -5.8580e-01 -4.5901e-01 +1.3095e-01 +3.7554e-01 -3.7543e-01 -2.0644e-01
11486 +2.456991563e+01 +2.456991563e+01 +8.463991563e+01 +8.463991563e+01 -1.5064e-01 -4.6530e-01 +4.1759e-01 +1.0320e+00 +6.1069e-01 -5.0265e-01 -3.6916e-01 -6.2312e-01 -1.8736e-01 -3.4110e-01 -5.7375e-01 -4.7709e-01 +7.2579e-02 -1.7273e-01 -3.5791e-01 -4.2083e-01 +7.8281e-02 +3.3528e-01 -3.9987e-01 -3.2600e-01
25819 +1.583174415e+01 +1.583174415e+01 +7.590174415e+01 +7.590174415e+01 +2.5666e-03 -1.8163e-01 +5.2629e-01 +1.0622e+00 +5.4076e-01 -1.7163e-01 -1.6707e-01 -6.1479e-01 -2.8686e-01 -4.1064e-01 -7.9676e-01 -2.1287e-01 +6.7987e-02 -5.3028e-02 +5.6596e-01 -6.7089e-01 +1.0281e-01 -3.8025e-03 -1.0839e-01 -2.3655e-01
44201 +9.989843169e+00 +9.989843169e+00 +7.005984317e+01 +7.005984317e+01 +3.6275e-01 +3.0528e-01 +2.4302e-01 +1.4775e-01 +3.6151e-01 +3.7484e-01 +1.8229e-01 -4.3549e-01 -1.0376e+00 -1.3930e-01 -8.3919e-01 +5.1680e-01 +2.5787e-01 -1.0981e-01 +6.4861e-01 -3.7526e-01 -6.5144e-01 +9.1201e-04 -3.4743e-02 +1.3840e-01
56172 +6.279413314e+00 +6.279413314e+00 +6.634941331e+01 +6.634941331e+01 +6.8285e-01 +3.9509e-01 -4.5610e-01 -2.1517e-01 +2.1503e-02 +3.5299e-01 +4.4341e-01 -3.8926e-01 -1.1598e+00 -1.4168e-01 -8.0414e-02 +4.1451e-01 -2.5137e-01 +1.5469e-01 +7.3753e-01 +2.8180e-02 -6.4784e-01 +5.1351e-02 -2.3823e-03 +9.7048e-02
65140 +3.966666403e+00 +3.966666403e+00 +6.403666640e+01 +6.403666640e+01 +5.1941e-01 +5.2574e-01 -7.1692e-01 -1.9769e-01 -4.6038e-02 +2.2496e-01 +4.8854e-01 -2.3376e-01 -8.1707e-01 +8.4622e-02 +2.7473e-01 +5.5809e-01 -5.0933e-01 +2.2986e-01 +6.9619e-01 +3.7181e-01 -4.8982e-01 -1.9903e-01 +6.7616e-02 +5.0951e-01
71089 +2.455753395e+00 +2.455753395e+00 +6.252575340e+01 +6.252575340e+01 +3.7467e-01 +6.0024e-01 -6.9553e-01 -3.5346e-01 -6.4635e-02 +2.0187e-01 +4.4654e-01 -4.4702e-02 -4.3051e-01 +3.1572e-01 +4.6423e-01 +5.5368e-01 -5.3767e-01 +2.0324e-01 +7.0749e-01 +5.5030e-01 -5.6233e-01 -2.6914e-01 +1.0395e-01 +5.7532e-01
74287 +1.579631781e+00 +1.579631781e+00 +6.164963178e+01 +6.164963178e+01 +2.9046e-01 +5.8456e-01 -6.6137e-01 -5.0459e-01 -1.2059e-01 +2.4231e-01 +4.1945e-01 +5.9836e-02 -1.5852e-01 +4.5702e-01 +5.1485e-01 +5.1869e-01 -5.2035e-01 +2.1757e-01 +6.8407e-01 +5.4749e-01 -6.0090e-01 -2.9317e-01 +1.6823e-01 +5.4710e-01
78005 +9.908633862e-01 +9.908633862e-01 +6.106086339e+01 +6.106086339e+01 +2.4653e-01 +5.5509e-01 -6.2404e-01 -6.2767e-01 -1.8429e-01 +2.9635e-01 +4.2138e-01 +1.4293e-01 -6.9568e-03 +5.1147e-01 +5.3607e-01 +5.1950e-01 -4.9062e-01 +2.3976e-01 +6.4190e-01 +5.2487e-01 -6.2990e-01 -2.8128e-01 +2.0833e-01 +5.1342e-01
81569 +6.247560714e-01 +6.247560714e-01 +6.069475607e+01 +6.069475607e+01 +2.3160e-01 +5.1296e-01 -6.0691e-01 -7.2531e-01 -2.6267e-01 +3.3377e-01 +4.3145e-01 +2.2142e-01 +8.3718e-02 +5.0185e-01 +5.4745e-01 +5.2648e-01 -4.4525e-01 +2.5166e-01 +5.8753e-01 +4.9980e-01 -5.7478e-01 -2.7822e-01 +2.5238e-01 +5.0531e-01
84103 +3.728208413e-01 +3.728208413e-01 +6.044282084e+01 +6.044282084e+01 +2.2030e-01 +4.8642e-01 -5.6889e-01 -8.0963e-01 -3.3526e-01 +3.7997e-01 +4.4162e-01 +3.1185e-01 +1.6491e-01 +4.9408e-01 +5.6529e-01 +5.2443e-01 -3.9035e-01 +2.5262e-01 +5.4018e-01 +4.9000e-01 -5.0260e-01 -2.7494e-01 +2.9061e-01 +4.7220e-01
86821 +2.189070132e-01 +2.189070132e-01 +6.028890701e+01 +6.028890701e+01 +2.0735e-01 +4.6507e-01 -5.3421e-01 -9.0938e-01 -4.2148e-01 +4.3667e-01 +4.4554e-01 +4.1831e-01 +2.3422e-01 +4.7576e-01 +5.8634e-01 +5.2558e-01 -3.2063e-01 +2.4686e-01 +4.8547e-01 +4.8437e-01 -4.1108e-01 -2.8329e-01 +3.3215e-01 +4.4691e-01
88103 +1.546570576e-01 +1.546570576e-01 +6.022465706e+01 +6.022465706e+01 +2.0267e-01 +4.5709e-01 -5.1492e-01 -9.5538e-01 -4.5982e-01 +4.5955e-01 +4.4371e-01 +4.7377e-01 +2.5871e-01 +4.6088e-01 +6.0249e-01 +5.3038e-01 -2.8763e-01 +2.4175e-01 +4.5839e-01 +4.9111e-01 -3.6481e-01 -2.8824e-01 +3.5173e-01 +4.3968e-01
90142 +9.972683442e-02 +9.972683442e-02 +6.016972683e+01 +6.016972683e+01 +2.0206e-01 +4.4939e-01 -5.0657e-01 -9.7432e-01 -4.8385e-01 +4.7339e-01 +4.3930e-01 +5.0114e-01 +2.7568e-01 +4.5431e-01 +6.1543e-01 +5.2890e-01 -2.7442e-01 +2.4120e-01 +4.4631e-01 +4.9247e-01 -3.3428e-01 -2.8470e-01 +3.6024e-01 +4.2318e-01
91001 +6.117765603e-02 +6.117765603e-02 +6.013117766e+01 +6.013117766e+01 +2.0027e-01 +4.4203e-01 -4.8549e-01 -1.0185e+00 -5.2914e-01 +5.0779e-01 +4.3675e-01 +5.5800e-01 +3.0045e-01 +4.3249e-01 +6.3150e-01 +5.2992e-01 -2.3246e-01 +2.3479e-01 +4.1962e-01 +4.9276e-01 -2.7071e-01 -2.9288e-01 +3.8169e-01 +4.0451e-01
91856 +3.972506772e-02 +3.972506772e-02 +6.010972507e+01 +6.010972507e+01 +1.9775e-01 +4.3694e-01 -4.6688e-01 -1.0539e+00 -5.6357e-01 +5.2678e-01 +4.3199e-01 +6.0408e-01 +3.1903e-01 +4.1562e-01 +6.4718e-01 +5.3338e-01 -1.9929e-01 +2.2670e-01 +4.0103e-01 +4.9466e-01 -2.2406e-01 -2.9753e-01 +3.9746e-01 +3.9316e-01
93465 +2.442099982e-02 +2.442099982e-02 +6.009442100e+01 +6.009442100e+01 +1.9816e-01 +4.3284e-01 -4.6445e-01 -1.0605e+00 -5.7027e-01 +5.3261e-01 +4.3025e-01 +6.1323e-01 +3.1995e-01 +4.0967e-01 +6.4747e-01 +5.3233e-01 -1.8799e-01 +2.2447e-01 +3.9368e-01 +4.9346e-01 -2.1164e-01 -2.9957e-01 +4.0210e-01 +3.9071e-01
95520 +1.531843855e-02 +1.531843855e-02 +6.008531844e+01 +6.008531844e+01 +1.9927e-01 +4.3128e-01 -4.5661e-01 -1.0777e+00 -5.8636e-01 +5.4348e-01 +4.2824e-01 +6.3510e-01 +3.2771e-01 +4.0291e-01 +6.5567e-01 +5.3381e-01 -1.7156e-01 +2.2141e-01 +3.8324e-01 +4.9491e-01 -1.8703e-01 -3.0207e-01 +4.0827e-01 +3.8391e-01
96222 +9.230935569e-03 +9.230935569e-03 +6.007923094e+01 +6.007923094e+01 +1.9852e-01 +4.2833e-01 -4.4209e-01 -1.1062e+00 -6.1466e-01 +5.6211e-01 +4.2542e-01 +6.7221e-01 +3.3865e-01 +3.8683e-01 +6.6789e-01 +5.3508e-01 -1.4248e-01 +2.1329e-01 +3.6723e-01 +4.9732e-01 -1.4595e-01 -3.0674e-01 +4.2013e-01 +3.7324e-01
97228 +5.835223060e-03 +5.835223060e-03 +6.007583522e+01 +6.007583522e+01 +1.9899e-01 +4.3015e-01 -4.4191e-01 -1.1068e+00 -6.1233e-01 +5.6252e-01 +4.2557e-01 +6.7187e-01 +3.3718e-01 +3.8946e-01 +6.6874e-01 +5.3611e-01 -1.4357e-01 +2.1364e-01 +3.6847e-01 +4.9964e-01 -1.4874e-01 -3.0701e-01 +4.2055e-01 +3.7284e-01
97642 +3.856850198e-03 +3.856850198e-03 +6.007385685e+01 +6.007385685e+01 +1.9869e-01 +4.2932e-01 -4.3490e-01 -1.1202e+00 -6.2815e-01 +5.7160e-01 +4.2422e-01 +6.8929e-01 +3.4249e-01 +3.8153e-01 +6.7310e-01 +5.3527e-01 -1.2898e-01 +2.1052e-01 +3.6036e-01 +5.0007e-01 -1.2656e-01 -3.0936e-01 +4.2734e-01 +3.6742e-01
