% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1503 +6.103780830e+02 +6.103780830e+02 +6.215080830e+02 +6.215080830e+02 -9.5612e-01 -6.5154e-01 -1.3947e+00 -8.4621e-01 +2.1817e+00 +1.2825e+00 -5.2871e-03 +7.1618e-01 -1.0066e+00 -2.2050e+00 -4.4957e-01 -8.2611e-01 +1.3828e+00 -1.9764e-01 -2.2302e+00 +2.6372e+00 -7.0059e-01 -1.1473e+00 -5.5754e-01 +1.4411e+00
1602 +3.268897032e+02 +3.268897032e+02 +3.380197032e+02 +3.380197032e+02 -1.6549e+00 -1.7350e-01 +2.0325e+00 +1.2241e+00 +3.2262e+00 -1.3206e+00 +7.5713e-01 -5.3610e-02 -5.7774e-01 -1.1248e+00 +2.0878e+00 +3.3676e-01 +2.1682e+00 -1.6256e+00 -2.4452e+00 +8.8688e-01 -8.1453e-01 -2.1450e+00 -1.7699e+00 +2.1929e+00
1703 +4.762093777e+00 +4.762093777e+00 +1.589209378e+01 +1.589209378e+01 +2.2279e+00 -2.1559e-01 -1.6738e+00 -7.5807e-01 +9.8638e-01 -1.6052e+00 -3.5778e-01 +1.5442e+00 +2.8582e-03 -1.4937e+00 +1.7042e+00 -1.8523e+00 +1.8084e+00 -1.0969e+00 -2.3446e+00 +8.6601e-01 -2.4225e+00 -1.2154e+00 -1.7059e+00 +2.3480e+00
2533 +3.951577285e+00 +3.951577285e+00 +1.508157728e+01 +1.508157728e+01 +1.6007e+00 +1.1002e+00 -7.0951e-01 +1.3918e+00 +1.5679e+00 +4.0896e-01 +2.1456e+00 -2.8428e-02 -1.3174e+00 -2.2684e+00 +7.7498e-01 -2.1224e+00 +1.8920e-01 -1.8839e+00 -1.6681e+00 +1.1183e+00 -2.0774e+00 -1.9900e+00 -1.3034e+00 +2.2702e+00
11904 +2.378562509e+00 +2.378562509e+00 +1.350856251e+01 +1.350856251e+01 +2.2206e+00 +4.3653e-01 -1.9091e+00 -2.0645e+00 -8.4884e-02 -2.6630e+00 +1.6661e-01 +1.8993e-02 -5.0947e-01 -3.2614e-01 +2.0454e+00 -2.1943e+00 +8.3196e-01 -1.2081e+00 -2.2897e+00 +1.3526e+00 -1.8924e+00 -1.3323e+00 -2.2484e+00 +2.0877e+00
28905 +1.509251935e+00 +1.509251935e+00 +1.263925193e+01 +1.263925193e+01 +2.2538e+00 +1.4402e+00 +1.6746e-01 -2.6264e+00 +1.8877e+00 -2.1125e+00 +8.7318e-01 -5.9773e-01 -5.3982e-01 -3.9485e-01 +2.5639e+00 -1.4297e+00 +1.6927e+00 -5.7802e-01 -1.3249e+00 +8.5639e-01 -1.9812e+00 -2.1489e+00 -2.1016e+00 +1.5430e+00
46501 +9.953673350e-01 +9.953673350e-01 +1.212536734e+01 +1.212536734e+01 +2.0738e+00 -2.0651e+00 -9.7310e-01 -2.4341e+00 +2.0048e+00 -2.0999e+00 +1.3674e+00 -1.2006e-02 -3.6041e-01 -2.5483e+00 +6.2997e-03 -1.2623e+00 +1.8016e+00 -2.1641e+00 -2.0800e+00 +9.7668e-01 -2.3698e+00 -2.0554e+00 -2.1188e+00 +2.1097e+00
78201 +5.835399243e-01 +5.835399243e-01 +1.171353992e+01 +1.171353992e+01 +2.1187e+00 -1.9974e+00 -2.1897e+00 -2.0999e+00 +2.0980e+00 -2.0371e+00 +2.0116e+00 +2.0164e+00 -2.1836e+00 -2.0925e+00 +2.0349e+00 -1.5697e+00 +2.2123e+00 -2.0708e+00 -2.1017e+00 +2.1288e+00 -2.1035e+00 -1.1292e+00 -2.3594e+00 +1.9960e+00
145401 +3.969004006e-01 +3.969004006e-01 +1.152690040e+01 +1.152690040e+01 +2.1323e+00 -1.9974e+00 -2.1897e+00 -2.0991e+00 +2.1127e+00 -2.1505e+00 +2.0288e+00 +2.1284e+00 -2.1836e+00 -2.0925e+00 +2.1022e+00 -1.5697e+00 +2.2123e+00 -2.0839e+00 -2.1031e+00 +2.0990e+00 -2.1035e+00 -1.1292e+00 -2.3594e+00 +2.0300e+00
210801 +2.426155828e-01 +2.426155828e-01 +1.137261558e+01 +1.137261558e+01 +3.1146e-01 -2.5685e+00 -2.0239e+00 -2.1446e+00 +2.1604e+00 -2.0978e+00 +2.0436e+00 +2.1163e+00 -2.1268e+00 -2.0920e+00 +2.1249e+00 -2.1029e+00 +2.1281e+00 -2.1154e+00 -2.0999e+00 +2.1086e+00 -2.1084e+00 -2.1147e+00 -2.1029e+00 +2.1133e+00
327901 +1.584381583e-01 +1.584381583e-01 +1.128843816e+01 +1.128843816e+01 +9.0389e-01 -2.3853e+00 -2.0284e+00 -2.1176e+00 +2.1107e+00 -2.0996e+00 +2.1146e+00 +2.1122e+00 -2.1026e+00 -2.1060e+00 +2.1062e+00 -2.0922e+00 +2.1146e+00 -2.1034e+00 -2.1081e+00 +2.0993e+00 -2.1326e+00 -2.1058e+00 -2.1040e+00 +2.1063e+00
496101 +6.966124792e-02 +6.966124792e-02 +1.119966125e+01 +1.119966125e+01 -1.4720e+00 -3.0067e+00 -1.8806e+00 -2.1217e+00 +2.1013e+00 -2.1037e+00 +2.1009e+00 +2.1122e+00 -2.1026e+00 -2.1060e+00 +2.1062e+00 -2.1079e+00 +2.1053e+00 -2.1034e+00 -2.1067e+00 +2.1047e+00 -2.1043e+00 -2.1054e+00 -2.1041e+00 +2.1054e+00
546701 +6.121328621e-02 +6.121328621e-02 +1.119121329e+01 +1.119121329e+01 -1.5102e+00 -3.0067e+00 -1.8842e+00 -2.1428e+00 +2.1013e+00 -2.1037e+00 +2.1084e+00 +2.1122e+00 -2.1026e+00 -2.1060e+00 +2.1062e+00 -2.1078e+00 +2.1049e+00 -2.1039e+00 -2.1067e+00 +2.1047e+00 -2.1043e+00 -2.1054e+00 -2.1048e+00 +2.1047e+00
% function evaluation | noise-free fitness - Fopt (3.409900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.555567033e+04 +6.555567033e+04 +6.589666033e+04 +6.589666033e+04 -3.4564e+00 +4.1489e+00 +2.9270e+00 +1.3606e+00 +1.6022e+00 -4.7818e+00 -6.6335e-01 -3.0225e+00 -2.0115e+00 -2.0675e+00 -1.0817e-03 -2.8139e+00 -1.3956e+00 -8.1072e-01 -8.3518e-01 -6.7201e-01 -3.7500e+00 -1.1330e+00 +4.9926e+00 +6.2221e-01
2 +5.717899551e+04 +5.717899551e+04 +5.751998551e+04 +5.751998551e+04 +4.9095e+00 +9.5480e-01 +1.2847e+00 +1.5473e+00 +1.4381e+00 +3.2657e+00 +9.5811e-01 -3.3808e+00 -2.5161e+00 +1.4996e+00 -3.3563e+00 +3.5646e+00 +5.4975e-01 -1.8592e+00 +3.7443e+00 -4.3362e+00 +8.6527e-02 +5.0554e-01 -8.5262e-01 +1.8490e+00
62 +3.881812221e+04 +3.881812221e+04 +3.915911221e+04 +3.915911221e+04 +4.1430e+00 -9.3548e-01 -4.0034e+00 +4.3941e+00 -8.8274e-01 +2.1635e+00 +1.0977e+00 +1.1664e+00 +5.3265e-01 +2.6213e+00 +5.7231e-01 +1.9184e+00 -8.1367e-01 +6.9247e-01 -2.2962e-02 +2.3924e+00 -1.6599e+00 -4.0658e-01 +2.7275e+00 -2.4389e-01
302 +2.451159348e+04 +2.451159348e+04 +2.485258348e+04 +2.485258348e+04 -4.1556e+00 +3.1210e+00 +1.9840e-01 -1.2039e+00 +9.3653e-01 +5.2916e+00 -1.4260e+00 -1.4070e+00 -2.5957e-01 +4.5487e+00 +6.1876e-01 +2.6345e+00 +3.7855e-01 -2.6921e+00 -3.4668e+00 +5.3070e-02 -2.8004e+00 +3.8926e+00 +2.6270e+00 +1.2808e+00
509 +1.008486561e+04 +1.008486561e+04 +1.042585561e+04 +1.042585561e+04 +1.0541e+00 -1.5663e+00 -2.0598e+00 +2.4148e+00 -1.4904e+00 -2.9718e+00 +1.8478e+00 -1.2346e+00 +2.2131e+00 +9.9206e-01 +7.7371e-01 +3.1210e+00 +1.4720e+00 -1.8376e+00 -3.0494e+00 -3.2884e-01 -2.3031e+00 -2.0183e-01 +2.3172e+00 -2.2859e-01
701 +8.189799177e+03 +8.189799177e+03 +8.530789177e+03 +8.530789177e+03 +1.0541e+00 +2.2317e+00 +2.0885e+00 +2.4148e+00 -1.4904e+00 +3.1585e-02 +1.8478e+00 -1.2346e+00 +2.2131e+00 +1.4697e+00 +7.7371e-01 +1.0115e+00 -2.1978e+00 -1.8376e+00 -3.0494e+00 -3.2884e-01 -2.3031e+00 -5.6371e-01 +2.3172e+00 -2.2859e-01
717 +3.772681583e+03 +3.772681583e+03 +4.113671583e+03 +4.113671583e+03 +1.0106e+00 -2.0070e+00 +2.6043e-01 +2.1773e+00 -2.3403e-01 -2.2876e+00 +3.3706e+00 -2.3379e+00 +1.3786e+00 -7.2737e-01 -1.7131e+00 +2.5643e+00 +3.3612e-02 -3.2391e+00 +5.5305e-01 -7.3156e-01 -1.3103e+00 +2.3885e+00 +1.3002e+00 +3.0829e-01
1001 +2.421086982e+03 +2.421086982e+03 +2.762076982e+03 +2.762076982e+03 +1.1767e+00 +1.8046e-01 +2.6043e-01 +1.2144e+00 -2.3403e-01 -3.7861e-01 +3.1060e+00 -2.4658e+00 +1.3786e+00 -7.2737e-01 -2.7070e+00 +1.3414e+00 -2.8905e-01 -1.7813e+00 +5.8230e-01 -7.3156e-01 -1.3103e+00 +2.3885e+00 +1.8207e+00 +3.0829e-01
1101 +5.169602309e+02 +5.169602309e+02 +8.579502309e+02 +8.579502309e+02 +1.1767e+00 -1.6282e+00 +2.6043e-01 +1.2144e+00 -2.2529e+00 -3.7861e-01 +2.7424e+00 -5.8891e-02 +1.5144e+00 -6.8456e-01 -2.7070e+00 +1.3414e+00 -2.8905e-01 -1.6098e+00 +1.2310e-01 -7.3156e-01 -1.3103e+00 +1.9399e+00 +1.7677e+00 +5.7559e-01
1207 +2.679139884e+02 +2.679139884e+02 +6.089039884e+02 +6.089039884e+02 -6.7231e-01 -1.4280e+00 -1.1241e+00 -3.0584e-01 +4.6952e-01 +9.1686e-01 +1.5546e-01 -8.3540e-01 +2.6980e+00 -3.9565e-02 -1.9002e-01 +1.2622e+00 -1.6404e+00 +1.0801e-01 -1.7411e+00 -1.7702e+00 -1.4752e+00 +2.3393e+00 +1.1477e+00 +6.9010e-01
1451 +1.957142262e+02 +1.957142262e+02 +5.367042262e+02 +5.367042262e+02 -7.5976e-01 -1.5180e+00 +2.0871e+00 +1.4821e-01 -8.6643e-01 -6.5725e-01 +3.1180e+00 -3.9199e-01 +2.4200e+00 -7.7282e-01 -1.4729e+00 -1.2371e-01 -1.2367e+00 -1.5122e+00 -1.7141e+00 -1.0259e+00 -2.7448e+00 +8.6694e-01 +1.1204e+00 +1.5896e+00
1503 +1.149110976e+02 +1.149110976e+02 +4.559010976e+02 +4.559010976e+02 +6.6939e-01 -1.9479e+00 +4.8718e-01 +8.9629e-01 -2.2529e+00 -1.0166e+00 +2.7424e+00 -5.8891e-02 +1.7383e+00 -4.7348e-01 -2.7070e+00 +9.2434e-01 -2.8905e-01 -1.6098e+00 -1.6977e-01 -7.3156e-01 -1.3103e+00 +1.9399e+00 +1.7811e+00 +5.7559e-01
1859 +5.104543096e+00 +5.104543096e+00 +3.460945431e+02 +3.460945431e+02 +6.2034e-02 +1.6000e+00 +8.7684e-01 -1.8047e-03 -2.4289e+00 +1.9195e+00 +2.3946e+00 -2.3170e+00 -1.9662e-01 +1.8386e+00 +5.2131e-02 +2.3267e+00 -8.6216e-01 -1.9704e+00 -7.2682e-01 -2.4594e+00 -6.8371e-01 +1.7418e+00 +7.8334e-01 +1.0682e+00
2731 +3.961957243e+00 +3.961957243e+00 +3.449519572e+02 +3.449519572e+02 -1.7044e+00 +6.9028e-01 +6.5067e-01 +1.1521e-02 +3.6477e-01 -2.0171e-01 +7.9239e-01 -7.3547e-01 +5.1950e-01 +9.8342e-01 -5.2083e-01 +1.1288e+00 -2.2388e+00 -2.2338e+00 -3.6967e-01 -1.9066e+00 -8.2450e-01 +1.1748e+00 +1.6001e+00 +1.0573e+00
9003 +2.342061154e+00 +2.342061154e+00 +3.433320612e+02 +3.433320612e+02 -1.1458e+00 -2.5091e+00 -1.1531e+00 +2.2942e+00 -2.0387e+00 +3.3249e-01 +2.4207e+00 -1.9477e+00 +1.9248e+00 +7.3053e-02 -1.4917e+00 +4.0979e-01 -1.2673e+00 -6.0153e-01 -9.5374e-01 -2.3269e+00 -1.5110e+00 +1.0150e+00 +1.4922e+00 +1.0840e+00
25707 +1.540224277e+00 +1.540224277e+00 +3.425302243e+02 +3.425302243e+02 -2.1417e+00 -9.1787e-01 +7.4553e-01 +2.8823e+00 -1.0959e+00 +2.4558e+00 +2.0208e+00 -2.0117e+00 +2.2229e+00 +2.1828e+00 -5.9669e-01 +2.4279e+00 -1.4737e+00 -1.4520e+00 -7.2458e-01 -2.0265e+00 -2.1091e+00 +1.3580e+00 +2.2804e+00 +9.1601e-01
46701 +9.780575951e-01 +9.780575951e-01 +3.419680576e+02 +3.419680576e+02 -2.1856e+00 -2.0897e+00 -2.1150e+00 +2.1067e+00 -2.0957e+00 +2.1385e+00 +2.1438e+00 +2.1591e-01 +2.6281e+00 +1.0038e+00 -2.3278e+00 +2.0454e+00 -2.0963e+00 -2.2001e+00 -5.4206e-01 -1.0929e+00 -9.8173e-01 +1.6472e+00 +2.2359e+00 +9.0054e-01
65001 +6.288034203e-01 +6.288034203e-01 +3.416188034e+02 +3.416188034e+02 -2.1023e+00 -2.1407e+00 -2.0964e+00 +2.1457e+00 -2.0943e+00 +2.2709e+00 +2.0612e+00 -2.0334e+00 +2.0213e+00 +2.1359e+00 -2.1174e+00 +2.1212e+00 -2.1029e+00 -8.5816e-01 -8.3132e-01 -2.4666e+00 -2.0286e+00 +1.7748e+00 +2.1881e+00 +2.0841e+00
121101 +3.938371163e-01 +3.938371163e-01 +3.413838371e+02 +3.413838371e+02 -2.1023e+00 -2.0991e+00 -2.0964e+00 +2.1389e+00 -2.0677e+00 +2.1360e+00 +2.1102e+00 -2.0758e+00 +2.0978e+00 +2.1359e+00 -2.0955e+00 +2.1212e+00 -2.1029e+00 -8.8104e-01 -8.3132e-01 -2.3996e+00 -2.0248e+00 +1.7748e+00 +2.1881e+00 +2.0841e+00
162801 +2.326401010e-01 +2.326401010e-01 +3.412226401e+02 +3.412226401e+02 -2.1027e+00 -2.1013e+00 -2.1099e+00 +2.1256e+00 -2.0964e+00 +2.1028e+00 +2.1156e+00 -2.0678e+00 +2.1256e+00 +1.4788e+00 -2.2676e+00 +2.0572e+00 -2.0819e+00 -2.1340e+00 -2.0753e+00 -2.1291e+00 -2.0857e+00 +8.4377e-01 +2.4375e+00 +2.0218e+00
221601 +1.027377482e-01 +1.027377482e-01 +3.410927377e+02 +3.410927377e+02 -2.1043e+00 -2.0957e+00 -2.1527e+00 +2.0914e+00 -2.1133e+00 +2.1038e+00 +2.0783e+00 -2.1036e+00 +2.1051e+00 +2.1251e+00 -2.1024e+00 +2.0900e+00 -2.0727e+00 -2.1326e+00 -2.1092e+00 -2.1221e+00 -2.1083e+00 +8.1550e-01 +2.4241e+00 +2.0275e+00
223401 +9.738043396e-02 +9.738043396e-02 +3.410873804e+02 +3.410873804e+02 -2.1043e+00 -2.0935e+00 -2.1283e+00 +2.0914e+00 -2.1133e+00 +2.1038e+00 +2.0783e+00 -2.1054e+00 +2.0993e+00 +2.1251e+00 -2.1024e+00 +2.0900e+00 -2.0727e+00 -2.1326e+00 -2.1092e+00 -2.1221e+00 -2.1083e+00 +8.1550e-01 +2.4241e+00 +2.0275e+00
346301 +6.259186704e-02 +6.259186704e-02 +3.410525919e+02 +3.410525919e+02 -2.1062e+00 -2.1003e+00 -2.0952e+00 +2.0989e+00 -2.1102e+00 +2.1027e+00 +2.1051e+00 -2.1029e+00 +2.1036e+00 +2.1094e+00 -2.1031e+00 +2.1036e+00 -2.1058e+00 -2.0929e+00 -2.1092e+00 -2.1061e+00 -2.1083e+00 +8.1550e-01 +2.4241e+00 +2.0246e+00
% function evaluation | noise-free fitness - Fopt (6.051000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.366526257e+05 +1.366526257e+05 +1.367131357e+05 +1.367131357e+05 +1.9164e+00 +3.7595e+00 -3.4329e+00 +4.2243e+00 -1.5864e+00 -2.3034e-01 -2.0729e+00 -2.8394e+00 +1.8841e+00 -3.0482e+00 -3.1916e+00 -1.8655e+00 -1.3169e+00 -2.2922e+00 +1.7212e+00 +4.7651e+00 -4.1283e+00 +3.5092e+00 +1.7438e-01 -2.1467e+00
11 +2.141535369e+04 +2.141535369e+04 +2.147586369e+04 +2.147586369e+04 -4.2808e+00 +3.2528e+00 +4.3273e+00 +3.6067e+00 +2.8034e+00 +3.1251e+00 -3.0820e+00 -5.1195e-01 +6.5842e-01 -1.7060e+00 -2.1084e+00 +6.5185e-01 +2.4205e-01 -3.3886e+00 -1.1807e+00 +2.4267e+00 -2.8544e+00 -2.2407e+00 -1.9320e+00 -1.4819e+00
215 +1.245486881e+04 +1.245486881e+04 +1.251537881e+04 +1.251537881e+04 -1.6266e+00 +3.9368e+00 +4.6419e+00 +1.4832e+00 +2.7002e+00 +3.0423e+00 -1.7383e-01 +1.9335e+00 +2.2318e+00 +1.6037e+00 +4.2370e+00 +9.5177e-01 +1.8076e+00 -1.5162e+00 +6.8096e-02 +2.7957e+00 +2.1131e-01 -2.6642e+00 -2.8282e+00 -2.5423e+00
833 +5.137724468e+03 +5.137724468e+03 +5.198234468e+03 +5.198234468e+03 +3.1856e+00 +1.9441e+00 -1.0633e+00 +4.8947e-01 +2.8030e-01 -2.4263e+00 +6.7299e-01 +3.5510e+00 +1.1833e-01 +1.3918e+00 +5.3876e-01 -1.1852e-02 +2.0019e+00 -1.4547e+00 +2.0777e+00 +9.7899e-01 -1.8007e+00 -1.0230e+00 -8.5737e-01 -1.4254e+00
1165 +3.880636883e+03 +3.880636883e+03 +3.941146883e+03 +3.941146883e+03 -1.5086e+00 +1.1212e+00 -8.8865e-01 -2.7814e+00 -9.6672e-01 -5.7241e-01 +3.7377e-01 +3.2843e+00 +2.4731e+00 -1.4155e+00 +1.2419e+00 -1.1248e-01 +1.9740e+00 -3.3825e+00 +7.5355e-01 +1.2170e+00 -2.5831e+00 -1.4600e+00 -4.0483e-01 -6.0294e-01
1206 +2.455571570e+03 +2.455571570e+03 +2.516081570e+03 +2.516081570e+03 +6.9093e-01 +2.8603e-01 +2.2885e+00 -1.3680e+00 +1.2466e+00 +3.6882e+00 +8.3160e-01 +1.5952e+00 -1.1393e-01 -1.9470e+00 -1.6143e+00 +2.5344e+00 +7.6765e-01 -1.8774e+00 +3.2864e-01 +1.5988e+00 -5.5544e-01 -2.3145e+00 -2.6051e-01 -1.2611e+00
1309 +9.661144945e+02 +9.661144945e+02 +1.026624494e+03 +1.026624494e+03 -2.8781e-01 +6.8106e-03 -5.3882e-01 +4.1519e-01 -2.2612e+00 -9.5602e-02 +1.1901e+00 +2.6830e+00 +1.4951e+00 +8.8997e-01 +2.3404e+00 +5.2405e-01 +1.3345e+00 +3.9714e-02 +6.0631e-01 +2.5645e+00 +2.0504e-01 -2.0648e+00 -5.6979e-01 -1.4760e+00
1601 +2.164809417e+02 +2.164809417e+02 +2.769909417e+02 +2.769909417e+02 -3.1056e+00 +3.5707e+00 +2.0750e-01 -1.1494e+00 -8.9164e-01 +1.8219e+00 +2.8328e-01 +3.0452e+00 +1.5363e+00 -7.8940e-01 +1.6111e-01 +2.2868e+00 +4.9851e-01 -1.5684e+00 +9.2058e-01 +1.7501e+00 -9.2855e-01 -2.1749e+00 -2.2886e+00 -1.1673e+00
1827 +6.159978400e+01 +6.159978400e+01 +1.221097840e+02 +1.221097840e+02 +3.0723e-01 +9.6159e-01 -1.6974e-01 -2.1422e+00 +5.5298e-01 +1.2257e+00 +2.7700e+00 +1.9893e+00 +1.1632e+00 -2.0795e+00 -3.1639e-01 +2.1161e-01 +2.3550e+00 -1.5775e-01 +1.0608e+00 +8.5851e-01 -2.4676e+00 -6.2810e-01 -8.8456e-01 -1.5665e+00
2127 +2.454061748e+01 +2.454061748e+01 +8.505061748e+01 +8.505061748e+01 +2.7203e+00 -2.8636e-02 -3.4037e-01 +1.0683e-01 +7.2113e-01 +2.6688e+00 -7.2543e-01 +9.1675e-01 +2.6310e+00 -2.0082e+00 +1.8442e+00 +1.0241e+00 +1.4945e+00 -1.4420e-01 +1.5579e+00 +1.7824e+00 -5.9281e-01 -1.7971e+00 -2.0626e+00 -1.5165e+00
2203 +3.680014959e+00 +3.680014959e+00 +6.419001496e+01 +6.419001496e+01 +1.5625e+00 +2.2303e+00 -2.3467e-01 -2.0435e+00 +2.0379e-01 +1.9578e+00 -2.7607e-01 +8.7335e-01 -4.2179e-01 -1.5061e+00 +7.2276e-01 +1.0052e+00 +7.2323e-01 -1.5288e+00 +3.5377e-01 +2.0623e+00 -1.4818e+00 -2.3845e+00 -1.9585e+00 -2.0477e+00
11006 +2.460155650e+00 +2.460155650e+00 +6.297015565e+01 +6.297015565e+01 +2.0985e+00 +2.1856e+00 +2.0825e+00 -1.1207e+00 +5.1243e-01 +8.0821e-02 +1.8915e+00 +2.1286e+00 +1.9541e+00 -1.0390e+00 +1.7257e+00 +1.6342e+00 +8.6638e-01 -1.6580e+00 +1.2619e+00 +1.8735e+00 -1.7912e+00 -1.3749e+00 -1.2134e+00 -2.0422e+00
21601 +1.545537698e+00 +1.545537698e+00 +6.205553770e+01 +6.205553770e+01 +2.0417e+00 +1.9895e+00 +2.1296e+00 -5.9153e-01 -2.5563e+00 -6.3576e-01 +2.8081e+00 +7.5570e-01 +2.4311e+00 -1.3840e+00 +2.2243e+00 +2.0737e-01 +2.5209e+00 -1.9502e+00 +1.6697e+00 +1.7457e+00 -1.7610e+00 -1.4351e+00 -1.0794e+00 -2.0553e+00
56201 +9.315340570e-01 +9.315340570e-01 +6.144153406e+01 +6.144153406e+01 +1.0014e+00 +2.4661e+00 +2.0073e+00 -2.1219e+00 -1.9148e+00 -5.5112e-01 +2.7085e+00 +1.9126e+00 +2.1505e+00 -1.4477e+00 +2.2742e+00 +2.1440e+00 +2.1226e+00 -1.0985e+00 +8.1036e-01 +2.4501e+00 -2.0286e+00 -8.6260e-01 -1.2036e+00 -2.3355e+00
99201 +6.281104315e-01 +6.281104315e-01 +6.113811043e+01 +6.113811043e+01 +1.0190e+00 +2.3707e+00 +1.0584e+00 -2.3863e+00 -2.0460e+00 +1.2686e+00 +2.3169e+00 +2.0768e+00 +2.0389e+00 -2.1330e+00 +2.1255e+00 +2.0780e+00 +2.0754e+00 -2.1439e+00 +1.6366e+00 +2.2368e+00 -2.0359e+00 -8.1062e-01 -2.4065e+00 -2.0284e+00
180401 +3.690365511e-01 +3.690365511e-01 +6.087903655e+01 +6.087903655e+01 +2.1037e+00 +2.1074e+00 +2.1062e+00 -2.1144e+00 -2.0948e+00 +1.3052e+00 +2.3198e+00 +2.0371e+00 +2.1143e+00 -2.1445e+00 +2.0849e+00 +2.0360e+00 +2.1239e+00 -4.8529e-01 +2.4969e+00 +2.0238e+00 -2.1450e+00 -1.7100e+00 -2.1980e+00 -2.0811e+00
276801 +2.508118663e-01 +2.508118663e-01 +6.076081187e+01 +6.076081187e+01 +2.1055e+00 +2.1060e+00 +2.1035e+00 -2.1012e+00 -2.1083e+00 +2.0942e+00 +2.1130e+00 +2.0932e+00 +2.0820e+00 -2.1086e+00 +2.1351e+00 +2.0576e+00 +4.5547e-01 -2.5195e+00 +2.0046e+00 +2.1062e+00 -2.1134e+00 -2.0706e+00 -8.9658e-01 -2.4044e+00
386101 +1.429926239e-01 +1.429926239e-01 +6.065299262e+01 +6.065299262e+01 +2.1046e+00 +2.1056e+00 +2.1057e+00 -2.1034e+00 -2.1046e+00 +2.1053e+00 +2.1005e+00 +2.1117e+00 +2.0945e+00 -2.0958e+00 +2.1351e+00 +2.0871e+00 +3.5021e-01 -2.5195e+00 +2.0046e+00 +2.1385e+00 -2.1134e+00 -2.1043e+00 -8.9276e-01 -2.4046e+00
% function evaluation | noise-free fitness - Fopt (6.141900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.839442086e+05 +2.839442086e+05 +2.845583986e+05 +2.845583986e+05 +4.5949e+00 +2.1770e+00 +2.4467e-01 +4.7461e+00 +2.7839e+00 +1.7269e+00 -2.7928e+00 -3.5710e+00 +1.7607e+00 -6.6863e-01 -1.0441e+00 -3.3069e+00 -4.4935e+00 +3.0190e+00 +2.4079e+00 +2.3223e-01 -2.9093e+00 -4.5771e+00 +2.5878e+00 +3.7765e+00
2 +1.081899760e+05 +1.081899760e+05 +1.088041660e+05 +1.088041660e+05 +1.4214e+00 +4.0265e+00 -3.4812e+00 -3.0572e+00 +4.3781e+00 +1.0286e+00 +1.4552e+00 +1.6005e+00 +1.2726e+00 -3.8737e+00 +2.6727e+00 +8.8000e-01 -3.6122e+00 -2.0054e+00 -4.7113e+00 +3.9693e+00 -1.1267e+00 -7.6263e-01 +7.4117e-01 +4.5323e+00
10 +9.219090803e+04 +9.219090803e+04 +9.280509803e+04 +9.280509803e+04 +2.2777e+00 +1.1396e+00 -1.2328e+00 -5.7130e-01 +4.3106e+00 -2.1036e-01 +4.1577e+00 -1.2694e+00 -1.3730e-01 +1.2442e+00 -7.5780e-01 -1.4077e+00 +3.4624e+00 +4.9834e+00 -2.8949e+00 -3.8064e+00 -1.2882e+00 +2.0438e+00 +1.8608e-01 -6.2905e-01
22 +4.626807516e+04 +4.626807516e+04 +4.688226516e+04 +4.688226516e+04 +3.4415e+00 +2.5583e+00 +2.7376e+00 +2.5840e+00 +1.9626e-01 +3.7935e+00 +1.0237e+00 +5.6348e-01 +4.3088e+00 -1.2101e+00 +2.7820e+00 -3.2859e-01 +2.1934e+00 -3.4359e+00 -4.7224e+00 +1.4548e+00 +1.5481e+00 +2.2712e+00 -4.4152e-01 +2.3680e+00
208 +3.561063788e+04 +3.561063788e+04 +3.622482788e+04 +3.622482788e+04 +1.6148e+00 +1.2930e+00 -7.0348e-01 +3.1203e-01 -4.6528e+00 +4.3824e+00 -2.3016e+00 +3.8603e+00 +3.4405e+00 +1.2926e+00 +4.8467e-01 +4.9139e+00 -1.1376e+00 +5.6776e-01 -5.1910e+00 -8.0242e-01 -5.1163e-01 +2.2802e+00 -2.2744e-01 +3.5131e+00
308 +5.347868272e+03 +5.347868272e+03 +5.962058272e+03 +5.962058272e+03 +4.9605e-01 -7.5018e-01 -1.8533e+00 -9.3059e-01 -3.4415e+00 +1.6170e+00 +1.4826e+00 +2.4156e+00 -6.1731e-01 -1.0602e-01 +1.0657e+00 +2.5475e+00 -1.8240e+00 +3.1002e+00 -1.0633e+00 +2.1798e+00 -9.3588e-01 +2.0142e+00 -1.5184e-01 +2.2354e+00
908 +3.824838829e+03 +3.824838829e+03 +4.439028829e+03 +4.439028829e+03 -1.4482e-01 -1.1545e-01 -3.2255e+00 +8.1351e-01 -4.9353e-01 -1.9629e-01 -1.1810e+00 +2.4630e+00 -1.0355e+00 -2.1697e+00 +1.3564e+00 +3.5997e+00 -7.8475e-01 +1.5602e+00 -3.0591e+00 +1.7896e+00 -7.5585e-01 +2.6336e+00 -7.4985e-01 +6.5224e-01
